Company Name,Revenue,Margin,Orders,Units,Recency
Customer2246,80613,33947,8,44,2134
Customer2247,6084,1670,3,4,1664
Customer2248,25838,7580,14,18,3691
Customer2249,4948,1074,5,7,3025
Customer225,5324,838,3,3,2546
Customer2250,11503,1585,8,17,3708
Customer2251,6256,502,4,10,2819
Customer2252,8713,1227,4,11,2296
Customer2253,1427,314,1,1,901
Customer2254,2339,294,2,2,923
Customer2255,1543,191,1,1,892
Customer2256,45549,14234,4,44,2387
Customer2257,18683,5075,2,7,1488
Customer2258,157,0,1,1,870
Customer2259,13340,4488,2,9,1786
Customer226,1513,0,1,1,975
Customer2260,913,215,1,1,886
Customer2261,1256,384,1,1,896
Customer2262,1519,459,1,1,943
Customer2263,1508,83,2,2,912
Customer2264,1013,0,1,1,881
Customer2265,2870,868,2,2,1740
Customer2266,4536,1612,2,2,894
Customer2267,1228,222,1,1,937
Customer2268,5860,1583,2,6,900
Customer2269,700,13,1,1,923
Customer227,19513,5685,10,19,3904
Customer2270,12318,1709,11,13,3691
Customer2271,3190,544,1,1,917
Customer2272,2110,342,1,1,917
Customer2273,3152,752,1,3,892
Customer2274,9230,1407,3,14,2308
Customer2275,5491,2212,4,5,1545
Customer2276,581,46,1,1,916
Customer2277,4008,1011,2,2,928
Customer2278,803,46,1,1,881
Customer2279,687,204,1,1,948
Customer228,36623,10743,23,41,4697
Customer2280,4448,1013,5,11,2133
Customer2281,1343,312,1,1,951
Customer2282,7168,2886,3,4,1559
Customer2283,1920,707,1,2,920
Customer2284,1525,136,1,2,913
Customer2285,17926,2674,9,12,3089
Customer2286,1373,267,1,1,915
Customer2287,1709,283,1,1,898
Customer2288,3978,1103,3,3,1768
Customer2289,2200,196,1,2,887
Customer229,2969,669,1,4,991
Customer2290,1480,409,1,1,878
Customer2291,13521,4872,7,9,2184
Customer2292,4032,968,1,4,886
Customer2293,5293,931,4,7,2354
Customer2294,2022,610,1,1,927
Customer2295,1225,383,1,1,924
Customer2296,1689,443,1,1,915
Customer2297,2513,749,1,4,929
Customer2298,15473,5138,10,13,3616
Customer2299,1933,504,1,1,890
Customer23,8263,2777,3,5,2730
Customer230,20555,2782,4,9,3112
Customer2300,1491,439,1,1,951
Customer2301,313,59,1,1,934
Customer2302,4676,100,1,9,927
Customer2303,1033,252,1,1,943
Customer2304,2490,684,1,1,922
Customer2305,4032,1292,1,3,892
Customer2306,99866,3935,4,154,2103
Customer2307,9967,1906,2,13,882
Customer2308,1453,222,1,1,897
Customer2309,88688,20599,13,98,3647
Customer231,5696,1092,2,5,1512
Customer2310,2192,663,1,1,878
Customer2311,38702,9790,13,29,3616
Customer2312,2401,98,4,4,1732
Customer2313,870,119,1,1,929
Customer2314,1602,149,1,2,916
Customer2315,8767,1119,1,15,943
Customer2316,4094,1357,2,2,1522
Customer2317,2661,799,1,1,913
Customer2318,1033,290,1,1,894
Customer2319,4740,981,1,4,928
Customer232,1976,124,2,5,1926
Customer2320,1760,368,1,2,887
Customer2321,9120,1791,1,7,931
Customer2322,479,95,1,1,931
Customer2323,11632,3519,5,6,1640
Customer2324,46381,5685,15,80,3661
Customer2325,1611,282,1,1,916
Customer2326,931,239,1,1,918
Customer2327,1379,230,1,1,900
Customer2328,25622,8303,14,20,3721
Customer2329,1927,687,1,1,944
Customer233,1140,367,1,1,1008
Customer2330,259,22,1,1,924
Customer2331,448,26,1,1,930
Customer2332,1624,468,1,1,885
Customer2333,4581,1193,3,3,1789
Customer2334,2188,626,1,1,922
Customer2335,22317,7118,4,15,2249
Customer2336,4372,836,2,2,1665
Customer2337,1179,338,1,1,902
Customer2338,5675,911,7,8,1725
Customer2339,1458,379,1,1,944
Customer234,2639,1211,2,2,1777
Customer2340,4131,1088,3,5,1805
Customer2341,1899,413,1,2,937
Customer2342,4353,1628,3,4,901
Customer2343,670,240,1,1,896
Customer2344,46023,18279,16,42,3091
Customer2345,4336,491,4,8,1432
Customer2346,1831,331,1,1,940
Customer2347,1071,273,1,1,924
Customer2348,1228,220,1,1,902
Customer2349,15043,952,3,29,2475
Customer235,1587,437,1,1,1020
Customer2350,7138,1444,4,6,1804
Customer2351,2837,1201,2,2,1463
Customer2352,5099,1402,2,2,899
Customer2353,5118,1627,4,4,1570
Customer2354,3073,395,1,5,909
Customer2355,33326,3115,5,58,2939
Customer2356,1250,342,1,1,879
Customer2357,1644,441,1,2,889
Customer2358,1518,419,1,1,895
Customer2359,6419,593,3,9,1440
Customer236,17407,3532,6,11,2372
Customer2360,6429,2154,3,4,2542
Customer2361,19495,5025,8,10,2938
Customer2362,37086,8360,18,37,6635
Customer2363,12831,3601,5,8,3051
Customer2364,2883,431,3,4,2405
Customer2365,1541,497,1,1,927
Customer2366,1844,646,1,1,946
Customer2367,1363,183,1,1,905
Customer2368,3662,613,2,2,922
Customer2369,13260,4375,1,13,923
Customer237,1670,557,1,1,1026
Customer2370,1757,312,1,1,902
Customer2371,3857,1204,1,2,871
Customer2372,1286,465,1,1,958
Customer2373,3915,375,1,5,945
Customer2374,1252,28,1,2,893
Customer2375,1891,564,1,1,900
Customer2376,10074,2137,4,6,1732
Customer2377,1960,439,1,1,954
Customer2378,4162,414,3,3,942
Customer2379,34151,3355,7,45,2111
Customer238,2178,598,1,1,962
Customer2380,1611,282,1,1,919
Customer2381,2082,691,1,1,951
Customer2382,16790,1061,2,15,1436
Customer2383,914,51,1,1,945
Customer2384,9060,2491,4,8,2995
Customer2385,2795,844,1,2,906
Customer2386,3752,1108,2,3,1740
Customer2387,4817,1194,4,4,1762
Customer2388,8419,1769,2,6,924
Customer2389,5514,476,10,11,3659
Customer239,35604,7271,10,35,3895
Customer2390,1873,506,1,2,952
Customer2391,3623,115,1,6,885
Customer2392,8888,187,1,11,943
Customer2393,1619,506,1,1,923
Customer2394,16750,5729,2,9,1604
Customer2395,4179,665,1,3,942
Customer2396,1700,213,1,1,894
Customer2397,21650,4687,7,11,3720
Customer2398,1726,314,1,2,881
Customer2399,2525,828,2,2,1669
Customer24,29199,8016,11,23,3130
Customer240,11664,3953,2,7,1655
Customer2400,9943,3421,1,4,902
Customer2401,3315,1190,2,2,1503
Customer2402,6682,1635,3,9,2473
Customer2403,1524,226,1,1,928
Customer2404,2308,686,1,1,914
Customer2405,2086,180,4,4,1743
Customer2406,10327,2396,1,10,941
Customer2407,2165,398,1,1,920
Customer2408,5870,1380,3,3,1660
Customer2409,6417,1428,3,6,1685
Customer241,15272,2785,2,22,1663
Customer2410,1100,95,1,1,930
Customer2411,2289,344,1,3,957
Customer2412,3614,0,1,1,871
Customer2413,1687,608,1,1,927
Customer2414,1953,687,1,1,929
Customer2415,5388,1196,3,4,1695
Customer2416,12054,2255,5,12,2207
Customer2417,22527,3594,8,26,2936
Customer2418,39276,10642,9,30,2487
Customer2419,1012,289,1,1,941
Customer242,24402,3162,9,18,3815
Customer2420,7775,663,2,6,1613
Customer2421,23401,6493,11,21,4536
Customer2422,110695,30283,3,81,1545
Customer2423,4984,666,1,7,916
Customer2424,3044,126,2,4,1664
Customer2425,13260,737,5,26,3151
Customer2426,2336,720,1,2,910
Customer2427,14622,4325,10,12,3689
Customer2428,2332,843,1,1,931
Customer2429,1682,464,1,1,934
Customer243,19285,5400,10,13,3834
Customer2430,8974,2892,3,6,2098
Customer2431,11520,4901,3,8,1698
Customer2432,1496,139,1,2,903
Customer2433,8089,1760,4,12,1638
Customer2434,9368,3040,6,7,2456
Customer2435,1317,444,1,1,952
Customer2436,1186,237,1,1,942
Customer2437,10176,1491,6,13,2845
Customer2438,53065,12104,5,49,1714
Customer2439,12962,270,1,24,941
Customer244,1473,138,1,2,966
Customer2440,1050,157,1,1,929
Customer2441,3322,786,2,8,1913
Customer2442,10169,2463,1,10,901
Customer2443,1332,384,1,1,955
Customer2444,1002,327,1,1,930
Customer2445,5601,1231,3,3,933
Customer2446,1515,541,1,1,907
Customer2447,14744,3185,4,20,1484
Customer2448,3279,880,1,1,901
Customer2449,2822,601,2,6,938
Customer245,25590,5771,9,20,3986
Customer2450,10514,2028,10,15,2816
Customer2451,5245,1336,3,4,908
Customer2452,3865,1087,6,6,1683
Customer2453,4695,1604,2,2,937
Customer2454,25707,4880,11,28,2868
Customer2455,34804,9732,13,24,3685
Customer2456,101651,25133,9,54,2890
Customer2457,13558,1468,6,12,3068
Customer2458,2086,177,2,2,929
Customer2459,127378,40864,4,86,2981
Customer246,30941,9767,5,19,2571
Customer2460,620,65,1,1,931
Customer2461,1767,324,2,3,924
Customer2462,10680,2933,2,11,917
Customer2463,2350,1201,2,2,1736
Customer2464,7721,3723,6,7,2133
Customer2465,10412,2589,2,6,1560
Customer2466,1271,0,1,1,874
Customer2467,968,163,1,1,938
Customer2468,35646,11612,8,29,3708
Customer2469,1207,192,1,1,898
Customer247,2524,560,1,1,1003
Customer2470,4340,713,4,4,1751
Customer2471,2347,463,3,3,1510
Customer2472,1344,451,1,1,952
Customer2473,17581,6960,5,14,2163
Customer2474,8713,2292,4,7,2213
Customer2475,796,144,1,1,894
Customer2476,10982,2255,9,16,3607
Customer2477,2999,654,1,5,888
Customer2478,2304,689,1,1,910
Customer2479,873,228,1,1,894
Customer248,18742,3033,2,25,1945
Customer2480,7537,1477,2,7,1563
Customer2481,19153,3569,16,23,3680
Customer2482,467,201,1,1,894
Customer2483,1838,309,1,1,894
Customer2484,615,53,1,1,948
Customer2485,29585,10432,5,16,2936
Customer2486,1528,560,1,1,931
Customer2487,36114,15051,9,19,3140
Customer2488,2100,394,2,2,1554
Customer2489,10820,4240,7,8,2105
Customer249,10436,1840,5,8,2385
Customer2490,1513,625,1,1,906
Customer2491,1531,450,1,1,887
Customer2492,1988,610,1,1,935
Customer2493,1047,171,1,1,909
Customer2494,16474,2779,5,18,2279
Customer2495,1437,307,1,1,938
Customer2496,729,93,1,1,949
Customer2497,1326,282,1,1,940
Customer2498,1614,291,1,1,898
Customer2499,543,32,1,1,894
Customer25,3739,1502,1,2,985
Customer250,4853,1302,3,4,2598
Customer2500,3076,496,2,5,917
Customer2501,14593,2923,4,29,1764
Customer2502,6522,636,6,10,3131
Customer2503,1300,458,1,1,881
Customer2504,26235,8649,23,33,4312
Customer2505,14222,4318,9,13,3669
Customer2506,999,157,1,1,900
Customer2507,1016,36,1,2,881
Customer2508,930,33,1,1,958
Customer2509,54639,15106,9,39,2936
Customer251,12484,4642,14,15,4705
Customer2510,8239,1928,3,4,2209
Customer2511,5164,1451,1,5,899
Customer2512,8468,969,3,14,2387
Customer2513,20439,3197,3,30,1612
Customer2514,6929,2482,3,4,2090
Customer2515,18865,5559,2,15,1539
Customer2516,12318,3013,12,15,3702
Customer2517,2969,754,2,2,1396
Customer2518,873,2,1,1,944
Customer2519,5059,0,1,8,881
Customer252,536,42,1,1,1012
Customer2520,10027,3651,7,10,2987
Customer2521,4212,1245,3,4,2143
Customer2522,1804,336,1,1,939
Customer2523,17195,7131,4,14,2380
Customer2524,985,343,1,1,895
Customer2525,1205,338,1,1,895
Customer2526,1091,253,1,1,878
Customer2527,3218,236,3,5,2428
Customer2528,13792,4125,10,15,3714
Customer2529,1274,203,1,2,903
Customer253,1522,519,1,1,969
Customer2530,19417,6467,5,13,1598
Customer2531,25947,7490,1,36,885
Customer2532,10070,2799,9,19,2825
Customer2533,3512,942,3,3,1616
Customer2534,636,220,1,1,938
Customer2535,8754,3096,8,12,3591
Customer2536,27740,7581,12,31,2964
Customer2537,4078,0,1,8,873
Customer2538,1245,246,1,1,896
Customer2539,9387,2094,1,17,878
Customer254,1207,70,1,2,971
Customer2540,67938,25758,10,59,2095
Customer2541,3676,219,2,2,1692
Customer2542,2924,1010,3,4,1575
Customer2543,10337,2628,1,8,941
Customer2544,1639,532,1,1,881
Customer2545,1322,214,2,2,1584
Customer2546,1354,276,1,1,881
Customer2547,4414,1375,3,3,1760
Customer2548,7778,3039,1,6,959
Customer2549,18460,1689,16,28,2935
Customer255,12450,3176,5,7,3036
Customer2550,2285,648,1,1,952
Customer2551,17272,3994,12,13,2478
Customer2552,9370,2284,3,9,2304
Customer2553,783,107,1,1,914
Customer2554,23557,6116,15,21,3654
Customer2555,1537,260,1,1,945
Customer2556,5729,1313,4,4,2314
Customer2557,313,60,1,1,928
Customer2558,9053,280,4,14,1780
Customer2559,13443,1924,4,11,1712
Customer256,5803,1125,6,9,3106
Customer2560,1724,482,2,2,919
Customer2561,1911,138,2,2,1592
Customer2562,2464,830,1,2,938
Customer2563,7679,1437,3,3,2078
Customer2564,2996,693,3,3,2157
Customer2565,810,67,1,1,951
Customer2566,14305,87,2,20,922
Customer2567,585,0,1,1,880
Customer2568,9423,2258,4,5,1432
Customer2569,1337,424,1,1,907
Customer257,20248,5970,4,14,2502
Customer2570,6406,2293,3,3,1715
Customer2571,3146,877,2,2,1523
Customer2572,2694,632,1,1,935
Customer2573,7952,1287,4,9,2485
Customer2574,34152,12836,3,18,2292
Customer2575,1366,422,1,1,895
Customer2576,5715,1657,2,5,1539
Customer2577,5416,1566,2,2,1565
Customer2578,5010,1577,2,2,1746
Customer2579,1148,337,1,2,888
Customer258,1466,660,1,1,985
Customer2580,1876,252,2,4,1611
Customer2581,3732,246,5,5,2262
Customer2582,1177,62,2,2,919
Customer2583,315,7,1,1,873
Customer2584,36072,8991,20,30,3651
Customer2585,1176,4,1,2,896
Customer2586,4835,1082,2,3,1597
Customer2587,629,93,1,1,930
Customer2588,35893,7001,5,32,2527
Customer2589,2235,378,1,3,916
Customer259,477,2,1,1,1028
Customer2590,125284,23064,8,167,3736
Customer2591,6260,1083,2,3,1752
Customer2592,660,5,1,2,885
Customer2593,5010,929,3,4,1659
Customer2594,7912,1266,2,7,1774
Customer2595,837,216,1,1,944
Customer2596,2533,648,1,2,927
Customer2597,2492,1147,2,2,1613
Customer2598,1385,161,1,1,908
Customer2599,31397,5033,3,18,1476
Customer26,3822,1461,1,3,1025
Customer260,30280,2910,3,40,2516
Customer2600,3149,1265,1,1,879
Customer2601,11382,2892,8,10,1755
Customer2602,1703,288,1,1,943
Customer2603,1032,53,1,1,885
Customer2604,3262,1276,1,4,888
Customer2605,8834,2920,10,13,2811
Customer2606,1491,160,3,3,929
Customer2607,1495,448,1,1,929
Customer2608,2645,923,2,2,1557
Customer2609,1992,672,1,1,879
Customer261,20536,2894,16,21,4610
Customer2610,664,26,1,1,901
Customer2611,3322,766,3,4,2248
Customer2612,4971,485,4,12,2434
Customer2613,544,92,1,1,924
Customer2614,2296,871,1,2,885
Customer2615,1378,564,2,2,1720
Customer2616,8834,1603,5,15,1655
Customer2617,2402,577,3,4,2522
Customer2618,4595,1761,2,2,1635
Customer2619,3982,576,2,6,1647
Customer262,819,201,1,1,1011
Customer2620,5211,1862,3,4,2517
Customer2621,3781,723,5,5,2952
Customer2622,563,294,1,1,900
Customer2623,1872,445,2,2,1604
Customer2624,3079,0,1,1,873
Customer2625,1160,368,1,2,879
Customer2626,36088,3026,13,68,3613
Customer2627,788,120,1,1,935
Customer2628,5748,867,3,10,1453
Customer2629,882,352,1,1,923
Customer263,1092,357,1,1,1022
Customer2630,924,72,2,2,881
Customer2631,2030,560,2,3,1727
Customer2632,2474,1017,2,2,1510
Customer2633,821,34,1,1,903
Customer2634,2252,567,1,1,924
Customer2635,1119,200,1,1,907
Customer2636,886,19,1,1,922
Customer2637,993,294,1,1,895
Customer2638,62003,15935,3,61,1593
Customer2639,1734,544,1,1,922
Customer264,41330,8752,6,33,3183
Customer2640,9560,2518,5,14,2859
Customer2641,4798,0,3,3,1375
Customer2642,20267,2761,6,15,2128
Customer2643,2783,903,2,3,1604
Customer2644,25811,9184,27,31,5897
Customer2645,18342,5708,11,20,2802
Customer2646,783,0,1,1,878
Customer2647,12330,4071,4,11,2489
Customer2648,2918,1012,2,2,903
Customer2649,1229,369,2,2,913
Customer265,6521,1595,1,8,1012
Customer2650,6797,1339,4,10,1494
Customer2651,2185,966,1,1,915
Customer2652,1407,248,1,1,945
Customer2653,5267,1693,1,4,959
Customer2654,49362,13896,16,33,2906
Customer2655,1831,302,1,1,928
Customer2656,1282,218,1,1,914
Customer2657,2947,678,3,3,2134
Customer2658,260,33,1,1,870
Customer2659,2789,1194,1,1,889
Customer266,2734,753,1,2,1011
Customer2660,34101,7499,17,52,3687
Customer2661,33163,11692,15,27,2856
Customer2662,3912,1124,4,4,1707
Customer2663,91413,19888,16,151,3621
Customer2664,29921,5501,6,31,2447
Customer2665,2622,685,1,2,914
Customer2666,4978,1375,1,5,899
Customer2667,5035,1092,1,6,907
Customer2668,1154,526,1,1,959
Customer2669,8643,614,12,14,3075
Customer267,26080,7586,1,25,1020
Customer2670,800,231,1,1,912
Customer2671,421,46,1,1,955
Customer2672,2116,676,1,1,930
Customer2673,7315,2561,4,6,2985
Customer2674,653,116,1,1,889
Customer2675,9279,4180,3,9,2304
Customer2676,3276,1222,1,1,924
Customer2677,4982,696,6,6,2502
Customer2678,819,322,1,1,880
Customer2679,810,218,1,1,914
Customer268,1992,516,2,2,1014
Customer2680,1068,39,1,1,898
Customer2681,1871,507,1,1,907
Customer2682,1962,336,2,3,1685
Customer2683,619,199,1,1,922
Customer2684,15185,2327,3,18,2478
Customer2685,380449,74092,17,580,2992
Customer2686,1221,109,1,1,910
Customer2687,11146,3532,3,12,2572
Customer2688,685,84,1,1,881
Customer2689,36053,5573,71,85,3677
Customer269,75861,26389,5,77,3437
Customer2690,3529,1202,1,3,896
Customer2691,385,22,1,1,907
Customer2692,2978,1062,4,4,2437
Customer2693,3396,641,2,6,1666
Customer2694,14509,3852,8,16,3671
Customer2695,19545,6147,2,20,1593
Customer2696,2325,152,2,2,1756
Customer2697,4420,1233,3,3,1533
Customer2698,1327,0,1,1,871
Customer2699,1056,274,1,1,915
Customer27,12670,4299,5,7,2701
Customer270,9776,3711,1,5,1022
Customer2700,2140,782,1,1,923
Customer2701,426,17,1,1,945
Customer2702,1276,570,1,1,955
Customer2703,572,77,1,1,900
Customer2704,551,113,1,1,906
Customer2705,3442,869,5,5,3022
Customer2706,1731,801,1,1,951
Customer2707,16577,5959,3,15,1685
Customer2708,3540,961,1,5,903
Customer2709,5039,746,4,6,3039
Customer271,6358,1459,2,5,1651
Customer2710,6295,2508,5,8,2285
Customer2711,5665,1009,3,10,1542
Customer2712,14092,1699,1,10,880
Customer2713,26855,4005,13,36,3106
Customer2714,18862,3634,5,25,3071
Customer2715,2124,429,1,2,887
Customer2716,6330,1883,2,10,936
Customer2717,12296,3063,8,11,3728
Customer2718,5627,2330,2,4,1556
Customer2719,5572,1917,5,5,2020
Customer272,1584,563,1,1,983
Customer2720,1558,640,1,1,928
Customer2721,479,90,1,1,900
Customer2722,4345,1440,3,3,2126
Customer2723,7182,326,1,9,952
Customer2724,535,80,1,1,906
Customer2725,2600,313,2,2,1796
Customer2726,4417,1481,3,6,2437
Customer2727,15250,2864,5,12,3126
Customer2728,1568,570,2,3,1747
Customer2729,1611,282,1,1,917
Customer273,2174,617,1,1,978
Customer2730,250105,51061,64,180,4609
Customer2731,872,298,1,1,949
Customer2732,5523,794,5,8,2672
Customer2733,6200,2071,3,5,1727
Customer2734,1374,239,2,3,941
Customer2735,385,50,1,1,910
Customer2736,25617,2840,11,29,3665
Customer2737,462,550,1,1,949
Customer2738,3645,196,8,8,3118
Customer2739,9712,1784,11,14,2935
Customer274,17225,4565,6,25,1781
Customer2740,744,206,1,1,886
Customer2741,2343,373,1,3,881
Customer2742,4529,1401,4,4,2412
Customer2743,10019,1982,8,9,2494
Customer2744,936,323,1,1,926
Customer2745,1116,396,1,1,872
Customer2746,818,173,1,2,949
Customer2747,3023,437,2,5,1513
Customer2748,527,32,1,1,936
Customer2749,749,115,1,1,893
Customer275,327,44,1,1,971
Customer2750,1076,264,1,1,932
Customer2751,8012,1982,3,8,1600
Customer2752,6910,1786,8,10,3904
Customer2753,803,257,1,1,955
Customer2754,4214,1688,3,3,2124
Customer2755,949,178,1,1,888
Customer2756,5960,2063,4,5,1527
Customer2757,1710,302,2,4,881
Customer2758,5604,1874,5,6,2500
Customer2759,887,347,1,1,879
Customer276,1384,326,1,1,1013
Customer2760,930,268,1,1,880
Customer2761,566,50,1,1,948
Customer2762,2002,279,1,1,910
Customer2763,44494,11573,1,30,934
Customer2764,7338,2807,5,5,2147
Customer2765,654,94,2,2,903
Customer2766,2638,399,3,4,2257
Customer2767,30443,9062,19,42,3703
Customer2768,8909,1633,9,12,3718
Customer2769,615,0,1,1,870
Customer277,1962,741,1,1,990
Customer2770,8044,3156,3,4,2404
Customer2771,495,22,1,1,942
Customer2772,976,244,2,2,1654
Customer2773,1467,280,1,1,891
Customer2774,4990,1235,6,6,3622
Customer2775,721,163,1,1,887
Customer2776,640,160,1,1,886
Customer2777,30785,10705,4,37,2129
Customer2778,407,26,1,1,871
Customer2779,732,5,1,1,908
Customer278,5268,1724,3,3,2617
Customer2780,3653,1790,1,6,957
Customer2781,3313,558,1,3,913
